Shipping ID,Order ID,Order Date,Shipment Date,Shipment Mode,Shipment Company,Route ID,Delivery Date,Shipment Days,Fright,Status
9205,3379,16-03-2022,19-03-2022,Sea,Blue Dart,1006,09-04-2022,21,87028.71,In Transit
5975,8412,10-12-2021,10-12-2021,Sea,Blue Dart,1007,06-01-2022,27,7109.96,In Transit
4690,2675,17-05-2023,20-05-2023,Land,UPS,1003,19-06-2023,30,146712.99,Pending
5760,9583,12-11-2021,13-11-2021,Air,FedEx,1002,03-12-2021,20,44534.82,Delivered
6744,6796,04-07-2021,04-07-2021,Air,Blue Dart,1010,31-07-2021,27,32626.92,Cancelled
9712,6217,19-08-2021,19-08-2021,Land,TNT Express,1002,11-09-2021,23,6540.79,Delivered
3019,7806,07-02-2023,07-02-2023,Land,TNT Express,1008,08-03-2023,29,29142.95,Pending
1723,7880,23-08-2020,24-08-2020,Sea,DTDC,1003,23-09-2020,30,238333.34,Delivered
4567,2761,25-11-2023,26-11-2023,Sea,Blue Dart,1003,22-12-2023,26,44072.81,Pending
3164,2725,13-04-2022,15-04-2022,Air,DTDC,1008,10-05-2022,25,70765.07,Cancelled
1859,6305,09-08-2020,09-08-2020,Sea,UPS,1006,07-09-2020,29,18742.44,Cancelled
5933,6868,31-07-2021,04-08-2021,Sea,DHL,1009,25-08-2021,21,11076.95,In Transit
3389,8678,03-05-2021,03-05-2021,Air,India Post,1002,01-06-2021,29,39539.92,Pending
3826,4670,08-06-2023,08-06-2023,Air,DTDC,1002,03-07-2023,25,36604,Cancelled
1502,5003,05-05-2022,07-05-2022,Sea,India Post,1006,05-06-2022,29,40883.25,Cancelled
9680,9792,08-06-2020,12-06-2020,Air,Aramex,1003,12-07-2020,30,265410.34,Delivered
8007,2002,04-10-2020,06-10-2020,Air,UPS,1002,02-11-2020,27,4198.46,In Transit
4749,9331,03-08-2023,05-08-2023,Sea,DTDC,1009,25-08-2023,20,101202.07,Cancelled
2588,9533,13-11-2022,14-11-2022,Land,TNT Express,1002,09-12-2022,25,2812.99,Delivered
6038,9420,08-09-2020,09-09-2020,Air,Blue Dart,1009,08-10-2020,29,23942.09,Cancelled
2262,7347,26-10-2021,29-10-2021,Air,DTDC,1006,19-11-2021,21,53074.61,Pending
1283,3277,21-06-2021,25-06-2021,Land,FedEx,1001,24-07-2021,29,5921.77,Pending
4645,4631,07-04-2024,08-04-2024,Land,DTDC,1002,04-05-2024,26,132.4,In Transit
8172,8336,19-01-2020,22-01-2020,Sea,DTDC,1005,19-02-2020,28,128822.95,Pending
5345,3276,28-03-2024,31-03-2024,Land,DTDC,1001,27-04-2024,27,74326.32,Pending
9899,7615,06-06-2022,09-06-2022,Air,Aramex,1010,07-07-2022,28,8677.28,Delivered
6556,2386,29-08-2019,29-08-2019,Air,Blue Dart,1009,28-09-2019,30,694.11,Cancelled
7733,1727,25-04-2021,26-04-2021,Air,UPS,1002,22-05-2021,26,18808.59,Delivered
8269,7439,01-01-2023,03-01-2023,Sea,DHL,1005,01-02-2023,29,7279.37,Delivered
8610,4081,05-09-2022,08-09-2022,Land,DHL,1003,05-10-2022,27,16538.53,Cancelled
6472,6446,17-06-2022,21-06-2022,Land,UPS,1009,18-07-2022,27,162345.99,Cancelled
3223,6301,25-08-2023,28-08-2023,Sea,Aramex,1003,25-09-2023,28,13785.1,In Transit
1413,8900,20-07-2020,22-07-2020,Sea,UPS,1004,15-08-2020,24,14507.68,In Transit
5101,2166,29-10-2020,31-10-2020,Land,FedEx,1010,21-11-2020,21,162147.95,Pending
1930,5156,23-01-2020,25-01-2020,Air,UPS,1005,22-02-2020,28,146763.15,Pending
4153,9105,05-08-2024,09-08-2024,Land,FedEx,1001,02-09-2024,24,86797.86,Pending
1760,3440,14-02-2021,18-02-2021,Land,UPS,1009,14-03-2021,24,4794.33,Cancelled
4342,7718,30-07-2022,31-07-2022,Air,UPS,1005,21-08-2022,21,60859.06,Cancelled
6579,2766,28-02-2023,04-03-2023,Air,Blue Dart,1003,24-03-2023,20,16351.59,In Transit
6937,1143,18-03-2021,22-03-2021,Sea,DTDC,1007,11-04-2021,20,24256.31,Delivered
3683,5080,16-04-2022,19-04-2022,Land,DTDC,1004,17-05-2022,28,46138,Delivered
2310,5705,01-01-2022,03-01-2022,Air,UPS,1006,27-01-2022,24,10880.61,Cancelled
9779,1235,11-06-2024,13-06-2024,Land,DTDC,1008,03-07-2024,20,78811.92,Pending
9681,8033,22-11-2023,23-11-2023,Air,FedEx,1006,14-12-2023,21,8022.79,Pending
3934,6139,29-07-2023,31-07-2023,Air,Aramex,1007,22-08-2023,22,77284.07,Delivered
7466,5121,12-03-2023,13-03-2023,Sea,DTDC,1008,12-04-2023,30,7524.75,Delivered
9291,4928,06-09-2019,06-09-2019,Air,FedEx,1005,27-09-2019,21,26679.34,In Transit
5756,8117,27-03-2022,31-03-2022,Air,UPS,1004,27-04-2022,27,12391.21,Pending
9661,6097,16-09-2023,18-09-2023,Land,TNT Express,1001,10-10-2023,22,89.62,Cancelled
3250,7601,25-12-2023,25-12-2023,Sea,TNT Express,1005,20-01-2024,26,41076.72,In Transit
6003,4206,04-05-2021,08-05-2021,Air,Blue Dart,1007,02-06-2021,25,60304.46,In Transit
6641,4816,23-08-2022,27-08-2022,Sea,UPS,1007,17-09-2022,21,8733.61,Delivered
7893,5450,24-12-2021,26-12-2021,Sea,FedEx,1008,21-01-2022,26,74458.42,Pending
7387,9276,03-01-2023,07-01-2023,Air,India Post,1003,03-02-2023,27,63415.25,Delivered
8502,7348,01-10-2020,01-10-2020,Sea,TNT Express,1007,24-10-2020,23,291829.35,Delivered
5873,1406,25-01-2022,25-01-2022,Sea,FedEx,1005,23-02-2022,29,39040.5,Cancelled
8784,1147,25-01-2023,27-01-2023,Land,India Post,1002,21-02-2023,25,79710.89,In Transit
6140,9909,07-10-2023,10-10-2023,Air,India Post,1004,01-11-2023,22,959037.82,Delivered
7860,8167,09-06-2023,10-06-2023,Air,TNT Express,1007,01-07-2023,21,16932.98,In Transit
3780,5422,18-02-2020,19-02-2020,Land,Aramex,1004,14-03-2020,24,9938.42,Pending
2942,8632,13-06-2023,16-06-2023,Air,DTDC,1006,08-07-2023,22,15328.32,Delivered
8519,9447,09-09-2022,09-09-2022,Sea,DTDC,1001,03-10-2022,24,73122.98,In Transit
9865,8291,17-05-2023,17-05-2023,Sea,Blue Dart,1007,15-06-2023,29,40974.58,Delivered
8200,2488,20-02-2021,23-02-2021,Sea,India Post,1008,22-03-2021,27,24994.08,In Transit
7085,2335,12-04-2023,14-04-2023,Land,DTDC,1004,05-05-2023,21,14604.93,In Transit
3952,1096,27-10-2023,31-10-2023,Land,DHL,1007,26-11-2023,26,237404.81,In Transit
